,198101,198102,198103,198104,198105,198106,198107,198108,198109,198110,198111,198112,198113,198114,198115,198116,198117,198118,198119,198120,198121,198122,198123,198124,198125,198126,198127,198128,198129,198130,198131,198132,198133,198134,198135,198136,198201,198202,198203,198204,198205,198206,198207,198208,198209,198210,198211,198212,198213,198214,198215,198216,198217,198218,198219,198220,198221,198222,198223,198224,198225,198226,198227,198228,198229,198230,198231,198232,198233,198234,198235,198236,198301,198302,198303,198304,198305,198306,198307,198308,198309,198310,198311,198312,198313,198314,198315,198316,198317,198318,198319,198320,198321,198322,198323,198324,198325,198326,198327,198328,198329,198330,198331,198332,198333,198334,198335,198336,198401,198402,198403,198404,198405,198406,198407,198408,198409,198410,198411,198412,198413,198414,198415,198416,198417,198418,198419,198420,198421,198422,198423,198424,198425,198426,198427,198428,198429,198430,198431,198432,198433,198434,198435,198436,198501,198502,198503,198504,198505,198506,198507,198508,198509,198510,198511,198512,198513,198514,198515,198516,198517,198518,198519,198520,198521,198522,198523,198524,198525,198526,198527,198528,198529,198530,198531,198532,198533,198534,198535,198536,198601,198602,198603,198604,198605,198606,198607,198608,198609,198610,198611,198612,198613,198614,198615,198616,198617,198618,198619,198620,198621,198622,198623,198624,198625,198626,198627,198628,198629,198630,198631,198632,198633,198634,198635,198636,198701,198702,198703,198704,198705,198706,198707,198708,198709,198710,198711,198712,198713,198714,198715,198716,198717,198718,198719,198720,198721,198722,198723,198724,198725,198726,198727,198728,198729,198730,198731,198732,198733,198734,198735,198736,198801,198802,198803,198804,198805,198806,198807,198808,198809,198810,198811,198812,198813,198814,198815,198816,198817,198818,198819,198820,198821,198822,198823,198824,198825,198826,198827,198828,198829,198830,198831,198832,198833,198834,198835,198836,198901,198902,198903,198904,198905,198906,198907,198908,198909,198910,198911,198912,198913,198914,198915,198916,198917,198918,198919,198920,198921,198922,198923,198924,198925,198926,198927,198928,198929,198930,198931,198932,198933,198934,198935,198936,199001,199002,199003,199004,199005,199006,199007,199008,199009,199010,199011,199012,199013,199014,199015,199016,199017,199018,199019,199020,199021,199022,199023,199024,199025,199026,199027,199028,199029,199030,199031,199032,199033,199034,199035,199036,199101,199102,199103,199104,199105,199106,199107,199108,199109,199110,199111,199112,199113,199114,199115,199116,199117,199118,199119,199120,199121,199122,199123,199124,199125,199126,199127,199128,199129,199130,199131,199132,199133,199134,199135,199136,199201,199202,199203,199204,199205,199206,199207,199208,199209,199210,199211,199212,199213,199214,199215,199216,199217,199218,199219,199220,199221,199222,199223,199224,199225,199226,199227,199228,199229,199230,199231,199232,199233,199234,199235,199236,199301,199302,199303,199304,199305,199306,199307,199308,199309,199310,199311,199312,199313,199314,199315,199316,199317,199318,199319,199320,199321,199322,199323,199324,199325,199326,199327,199328,199329,199330,199331,199332,199333,199334,199335,199336,199401,199402,199403,199404,199405,199406,199407,199408,199409,199410,199411,199412,199413,199414,199415,199416,199417,199418,199419,199420,199421,199422,199423,199424,199425,199426,199427,199428,199429,199430,199431,199432,199433,199434,199435,199436,199501,199502,199503,199504,199505,199506,199507,199508,199509,199510,199511,199512,199513,199514,199515,199516,199517,199518,199519,199520,199521,199522,199523,199524,199525,199526,199527,199528,199529,199530,199531,199532,199533,199534,199535,199536,199601,199602,199603,199604,199605,199606,199607,199608,199609,199610,199611,199612,199613,199614,199615,199616,199617,199618,199619,199620,199621,199622,199623,199624,199625,199626,199627,199628,199629,199630,199631,199632,199633,199634,199635,199636,199701,199702,199703,199704,199705,199706,199707,199708,199709,199710,199711,199712,199713,199714,199715,199716,199717,199718,199719,199720,199721,199722,199723,199724,199725,199726,199727,199728,199729,199730,199731,199732,199733,199734,199735,199736,199801,199802,199803,199804,199805,199806,199807,199808,199809,199810,199811,199812,199813,199814,199815,199816,199817,199818,199819,199820,199821,199822,199823,199824,199825,199826,199827,199828,199829,199830,199831,199832,199833,199834,199835,199836,199901,199902,199903,199904,199905,199906,199907,199908,199909,199910,199911,199912,199913,199914,199915,199916,199917,199918,199919,199920,199921,199922,199923,199924,199925,199926,199927,199928,199929,199930,199931,199932,199933,199934,199935,199936,200001,200002,200003,200004,200005,200006,200007,200008,200009,200010,200011,200012,200013,200014,200015,200016,200017,200018,200019,200020,200021,200022,200023,200024,200025,200026,200027,200028,200029,200030,200031,200032,200033,200034,200035,200036,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200113,200114,200115,200116,200117,200118,200119,200120,200121,200122,200123,200124,200125,200126,200127,200128,200129,200130,200131,200132,200133,200134,200135,200136,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200213,200214,200215,200216,200217,200218,200219,200220,200221,200222,200223,200224,200225,200226,200227,200228,200229,200230,200231,200232,200233,200234,200235,200236,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200313,200314,200315,200316,200317,200318,200319,200320,200321,200322,200323,200324,200325,200326,200327,200328,200329,200330,200331,200332,200333,200334,200335,200336,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200413,200414,200415,200416,200417,200418,200419,200420,200421,200422,200423,200424,200425,200426,200427,200428,200429,200430,200431,200432,200433,200434,200435,200436,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200513,200514,200515,200516,200517,200518,200519,200520,200521,200522,200523,200524,200525,200526,200527,200528,200529,200530,200531,200532,200533,200534,200535,200536,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200613,200614,200615,200616,200617,200618,200619,200620,200621,200622,200623,200624,200625,200626,200627,200628,200629,200630,200631,200632,200633,200634,200635,200636,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200713,200714,200715,200716,200717,200718,200719,200720,200721,200722,200723,200724,200725,200726,200727,200728,200729,200730,200731,200732,200733,200734,200735,200736,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200813,200814,200815,200816,200817,200818,200819,200820,200821,200822,200823,200824,200825,200826,200827,200828,200829,200830,200831,200832,200833,200834,200835,200836,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,200913,200914,200915,200916,200917,200918,200919,200920,200921,200922,200923,200924,200925,200926,200927,200928,200929,200930,200931,200932,200933,200934,200935,200936,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201013,201014,201015,201016,201017,201018,201019,201020,201021,201022,201023,201024,201025,201026,201027,201028,201029,201030,201031,201032,201033,201034,201035,201036,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201113,201114,201115,201116,201117,201118,201119,201120,201121,201122,201123,201124,201125,201126,201127,201128,201129,201130,201131,201132,201133,201134,201135,201136,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201213,201214,201215,201216,201217,201218,201219,201220,201221,201222,201223,201224,201225,201226,201227,201228,201229,201230,201231,201232,201233,201234,201235,201236,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201313,201314,201315,201316,201317,201318,201319,201320,201321,201322,201323,201324,201325,201326,201327,201328,201329,201330,201331,201332,201333,201334,201335,201336,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201413,201414,201415,201416,201417,201418,201419,201420,201421,201422,201423,201424,201425,201426,201427,201428,201429,201430,201431,201432,201433,201434,201435,201436,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201513,201514,201515,201516,201517,201518,201519,201520,201521,201522,201523,201524,201525,201526,201527,201528,201529,201530,201531,201532,201533,201534,201535,201536,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201613,201614,201615,201616,201617,201618,201619,201620,201621,201622,201623,201624,201625,201626,201627,201628,201629,201630,201631,201632,201633,201634,201635,201636,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201713,201714,201715,201716,201717,201718,201719,201720,201721,201722,201723,201724,201725,201726,201727,201728,201729,201730,201731,201732,201733,201734,201735,201736,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201813,201814,201815,201816,201817,201818,201819,201820,201821,201822,201823,201824,201825,201826,201827,201828,201829,201830,201831,201832,201833,201834,201835,201836,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,201913,201914,201915,201916,201917,201918,201919,201920,201921,201922,201923,201924,201925,201926,201927,201928,201929,201930,201931,201932,201933,201934,201935,201936,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202013,value
Santa Ana,0.7739,0.6559,1.1939,1.1385,4.1117,0.1403,21.0456,42.5308,29.5532,2.1099,14.2225,8.7864,1.7274,1.4495,0.2922,0.4486,0.1197,4.2172,29.2011,30.9946,15.9589,15.1761,18.5559,17.664,5.1689,16.6202,8.3619,7.0027,0.0474,0.0777,0.067,0.076,0.3432,0.0313,0.0188,0.7105,1.9929,5.4477,1.9955,20.4272,6.4692,11.1778,2.5657,15.3262,9.4084,13.6256,5.0938,4.966,22.4629,4.9803,3.7078,0,0.0027,0.1975,0.4459,1.0742,15.1743,5.0634,9.7382,9.7113,4.874,3.8803,6.6327,4.4799,14.7766,2.8222,3.4861,12.3003,2.6372,0.0804,1.7516,0.6506,3.7605,2.521,15.8776,10.832,0.7042,0.2198,12.5094,13.3378,8.9491,19.0599,19.2404,38.361,0.9026,15.118,5.5156,4.6506,0.0027,2.7373,0.1492,1.3467,15.5764,4.3575,8.7399,13.95,2.4227,4.2654,0.6515,0.2717,2.3235,0.0688,0.4879,4.0268,0.1037,0.0992,0.0617,0.2538,1.4111,1.6273,1.6676,0.3771,1.4093,1.1707,0.0813,1.7471,3.7828,0.1921,6.8088,8.95,14.2359,19.5514,2.4021,0.0071,0.168,0.0876,0.8481,1.143,0.5675,0.8293,0.6318,2.1948,3.5514,9.8257,3,0.0054,0.0357,0.076,0.361,1.8499,5.6247,2.4593,1.4817,0.1162,1.0992,0.8954,8.4316,0.1698,0.0724,0.2297,0.647,0.1868,9.832,8.3181,5.9884,32.5889,10.7239,1.7703,0,0,0.1448,0.0116,10.311,11.9955,6.2994,8.3083,4.8758,16.6122,9.6372,4.765,1.9955,0.1716,0,0.0572,1.2181,0.3307,0.2315,1.2502,0.7837,0.2315,0.7614,0.6416,0.4602,0.3423,5.1957,7.7498,20.9937,4.0349,4.1591,118.0983,11.4781,7.7417,0.9946,9.5925,0.731,0.134,0.1886,5.9169,18.6595,2.8418,13.5407,9.3101,1.7069,18.7239,8.529,4.4316,0.9312,0.2163,0.2082,0.269,0.2887,0.1126,0.1171,3.1537,1.9929,0.2189,0.7158,0.8275,0.8883,0.1296,0.1233,12.3164,10.7408,5.8811,4.5952,54.7605,5.5201,0.2422,2.0956,32.7006,8.5693,0.1099,0,0.0608,0.647,3.0331,5.3342,12.4093,17.3718,6.3029,2.9124,2.7784,2.0304,2.7936,0.0572,1.3128,0.252,0.1412,0.0375,3.1743,0.0777,0.3673,2.849,1.5237,0.8382,0.8347,8.6041,4.1376,1.6399,0.1948,0.2261,1.8391,45.0447,5.496,0.0134,1.2502,0.0509,0.5675,0.9223,0.1358,4.882,12.9124,64.8088,14.2395,21.2422,11.2708,24.1573,34.4021,8.1403,3.1475,0.1528,0.0688,0.0894,0.3235,0.2046,0.0804,0.1716,0.1877,0.5648,2.79,1.4906,29.6979,0.244,0.1332,21.0724,9.6282,20.8579,22.8856,9.8981,41.8829,3.5407,6.5782,0.0134,0.3539,0.2556,0.0027,7.4111,8.5827,6.0769,9.6077,7.8704,7.2672,9.6604,8.9062,6.0143,0.1421,0.4325,0.84,1.2994,0.5192,0.6443,3.429,6.1242,0.5192,0.2815,7.1385,1.311,50.6953,29.6944,6.4441,0.672,0.9508,15.4039,17.5192,0.7685,29.4915,2.5576,0.0143,0.0268,0.1895,0.0071,0.008,2.6962,15.6577,13.6774,4.6765,11.3619,8.1412,11.9848,10.6461,13.0858,1.5487,0.0089,0.0304,0.8114,0.5219,0.3271,0.1376,0.0733,0.1716,1.1814,0.2922,0.9214,0.4084,24.9428,1.3852,27.2592,19.1752,9.8222,1.0697,3.3208,4.8954,11.3485,0.4763,1.2627,0,0.034,2.2064,14.3351,14.0831,12.118,8.672,24.6801,7.9428,8.3959,2.9276,12.0223,2.7096,0,0,3.6577,0.0813,0.3878,16.7391,0.1144,0.0188,4.8901,14.395,24.5576,8.4996,2.3405,0.3226,0.7873,3.8704,0.5139,4.9955,1.1591,4.0626,4.1573,1.7301,0.1671,0.3762,0.118,0.4227,6.1769,7.1635,25.2279,28.1028,39.4415,9.5871,15.8767,34.3727,6.7819,4.0554,0.5952,0.0518,5.2243,1.9705,0.5085,0.5058,0.9884,12.0465,0.3887,3.8731,19.6729,20.3843,10.95,0.8579,1.4495,3.0366,2.2708,9.7873,47.4727,9.916,13.6685,15.412,5.3244,0.5603,0.0232,0.0983,2.6282,27.9142,23.765,4.2556,0.9053,17.0223,16.9285,3.9616,9.1868,5.21,0.0027,12.5192,0.8472,0.4906,0.5076,0.1028,0.0599,0.7069,0.3825,0.361,0.2922,0.042,0.0197,1.412,2.8123,3.3548,13.9374,0.1171,12.8409,2.7578,2.3164,6.5246,0.0027,0.0876,0.0036,1.2958,8.6282,27.3771,49.4611,18.2967,29.5076,22.3905,10.5139,52.0286,17.1001,0.1233,0.0116,0.042,6.5827,7.681,2.4039,0.6971,0.0929,0.059,0.4066,0.4272,0.3128,15.857,2.6506,1.7087,18.4692,3.6461,5.8803,17.0652,21.7578,12.6122,0.8105,3.6175,22.6291,4.571,0.0769,3.067,4.3548,18.0304,49.2592,19.9285,23.3816,44.79,7.7703,5.1385,0.6425,0.0706,0.0849,3.7131,0.6819,0.0929,0.0277,0.5755,1.7954,2.655,10.958,10.3012,2.2029,0.6819,0.3503,0.437,6.899,6.3029,76.3423,4.6318,6.6032,7.5773,2.6488,20.933,3.6309,3.4433,0.6175,0.1224,6.1653,14.6336,14.2127,12.529,13.6282,30.126,24.6792,4.3235,1.0965,3.5541,1.647,0.1108,0.1126,16.4772,2.1269,0.0313,0.0402,0.756,0.8525,2.4853,25.7265,0.3021,0.3324,0.1403,0.7587,6.092,15.538,5.9634,1.6577,4.1171,0.5183,2.613,6.6756,3.773,1.2547,2.5174,18.8239,7.8597,4.1466,6.58,9.4763,9.9973,2.4888,10.4602,9.1948,3.445,11.5594,23.1689,0.0983,14.2002,10.2538,0.3423,0.0536,0.1635,6.874,17.0617,1.5469,1.3271,6.7319,23.1332,63.3968,1.8436,0.9884,1.5121,4.9124,16.7194,5.6247,0.1591,0.0188,0.0027,0.0456,0.0813,14.4861,24.0903,31.8141,17.0751,16.4129,41.3852,17.3146,11.1063,10.3065,4.0197,0.9562,0.5076,0.3137,0.2574,0.3083,0.0697,0.0983,0.3566,5.6801,1.6676,0.5567,0.2368,0.3619,0.2315,11.0447,0.8749,14.1457,0.487,2.9285,6.084,1.1618,0.0858,0.0876,0,0.1224,1.2931,9.7945,17.277,25.7024,17.7489,22.5317,27.9196,15.8007,8.5478,4.6935,27.9214,13.3199,0.185,0.6032,3.1171,0.0179,0.0822,0.3557,0.1055,0.5755,0.6577,0.7319,0.6631,0.1555,0.1287,0.4379,0.336,2.3914,1.3557,5.546,28.3423,12.168,0.118,0.0036,0.0018,0.3923,3.5139,13.7775,7.2797,22.899,60.6175,33.3271,15.4379,20.8758,3.8579,12.0634,19.3557,7.1671,10.3056,38.0947,1.2288,0.5809,2.0116,11.5996,0.008,0.9249,0.4987,0.5156,2.9196,0.1046,0.0724,7.2404,24.4799,21.2332,0.4629,0.3414,6.7435,15.6023,1.0161,0.0357,0.0018,0.4567,3.3119,2.2395,8.9911,42.7131,14.2306,19.8088,22.521,23.1126,26.4674,2.109,1.1376,2.1323,1.4576,0.3637,0.1626,0.0214,1.7408,0.0483,0.8204,8.1385,4.2029,0.5666,0.1037,1.0688,0.0572,15.6953,10.5523,7.6595,27.1868,16.7784,5.4495,0.3396,0.7775,0.7176,2.2189,0.151,0.0867,0.4683,9.2904,18.1921,20.9214,10.0938,9.63,22.0313,6.9223,3.445,6.6247,0.0509,0.126,0.4325,0.0357,0.6408,0.0411,6.4611,21.2038,0.8954,1.2869,4.9473,0.4111,0.2395,22.4298,0.0116,4.1358,2.6783,0.1081,29.5013,10.6309,0.37,0.2592,0.0134,1.3146,0.0107,3.79,10.7721,5.1055,8.5961,55.4513,40.4727,13.2315,7.9759,4.5219,9.5737,0.0322,0.0063,0.0876,0.4388,1.0331,0.6801,26.0143,0.0509,0.042,0.8114,6.7221,1.5845,3.017,0.0518,0.0429,1.0813,12.2663,4.5183,28.4727,40.7623,1.0286,3.0742,0.0197,0.0331,0.0018,0.5022,4.7453,0.664,10.345,8.6059,16.4924,22.521,4.3307,5.1215,8.3378,11.7256,7.1269,0.0715,0.731,0.1993,0.2029,5.7962,0.0161,0.2216,0.7802,0.4057,6.6542,0.6077,0.2833,0.3137,0.5514,1.6104,7.5853,1.546,0.1189,16.5237,31.5791,3.3369,9.6631,2.0903,2.3566,0.0054,5.2985,10.9553,15.1412,34.9526,14.4996,24.3235,26.933,4.6086,10.9571,12.8043,0.7587,0.4415,0.0206,0.084,19.8239,0.0983,0.0894,0.0465,0.1707,0.3664,0.7444,2.3405,0.1823,2.034,0.504,0.1063,9.3548,10.7811,48.6971,2.8177,5.6819,6.9437,0.0769,0.5585,0.0071,0.9973,0.1055,2.1626,12.5317,10.0661,32.4844,12.916,45.5809,16.8302,2.5103,2.3432,0.0929,0.1939,3.0063,0.2163,0.1439,1.0724,7.6559,0.1671,8.1215,6.597,2.2315,1.714,3.9303,2.0822,0.0161,0.0188,1.5532,1.7265,3.8365,46.4754,7.6363,0.4254,0.3673,0.8454,0.0554,0.0581,5.025,37.3146,35.3476,24.0143,24.4263,16.4906,10.6568,11.4531,13.6604,4.5273,1.1099,1.0188,0.1099,0.6836,0.0349,0.5487,0.0295,0.0152,0.2887,0.445,5.7873,0.2324,0.4111,0.1126,0.1501,0.328,0.4236,0.5541,16.2163,1.8114,0.3038,9.3458,2.4647,0.3986,1.2895,1.2341,0.0402,5.6005,7.4075,28.3735,8.1457,11.4039,11.0483,21.4361,1.6327,3.2422,4.025,0.0474,3.0474,29.9937,0.1618,0.1421,0.0331,0.0161,0.2824,0.5943,1.5407,20.1769,0.2198,0.2842,0.7194,0.0447,0.345,4.3735,23.4218,0.5139,0.252,0.0661,0.4978,0.0009,1.0268,4.0947,0.9598,8.8472,4.8222,11.2708,4.2064,23.5603,30.8088,9.2538,0.319,0.3861,3.8195,10.3691,0.0411,0.3199,0.1215,8.7337,1.0974,4.4531,0.857,0.5424,0.5898,0.2645,7.7033,0.8114,4.4066,18.9866,3.1269,5.9991,0.5996,15.7024,8.9866,11.9339,3.6649,0.7828,0.0018,0.0063,0.5862,1.6041,27.4638,17.9178,21.1573,34.4021,22.5603,7.4826,18.227,1.9187,1.2806,0.1269,0.0232,0.0563,0.5031,2.5353,0.193,0.0572,0.1671,0.3387,2.1618,1.7542,0.2458,0.1537,0.0903,6.3592,4.8481,0.4683,0.1653,1.8588,3.5174,2.8016,12.8722,5.3003,0.0241,0.4111,0.0947,0.1895,6.7945,10.9741,28.8204,18.6622,12.3843,9.3235,0.2181,6.7105,0.185,0.0554,0.0804,12.2574,0.5594,13.7122,0.008,0.0161,0.2172,0.6783,0.6971,0.7328,0.4978,0.2404,0.2744,0.3932,4.3575,13.4388,12.5264,4.4424,9.1573,5.0527,1.1394,1.0885,0.017,1.0429,8.4048,3.6702,10.6354,35.5058,27.1296,11.7659,24.4433,7.1403,3.6157,3.2189,0.0492,0.0608,1.7096,0.042,0.1376,0.2779,0.0652,0.084,0.3628,5.0465,2.7167,0.3825,0.4835,0.05,0.1108,0.756,11.4951,49.0912,11.6238,0.5049,5.0393,10.748,0.1385,0.2672,0.0116,0.7462,0.3539,7.4504,13.4772,20.958,36.3646,16.0214,20.8588,8.5049,5.8007,9.7954,7.2413,0.7212,0.1555,0.4388,0.4861,0.7042,0.0572,0.0608,0.3351,0.4942,1.3914,0.361,0.5987,10.3056,0.1895,0.1537,1.7676,16.8052,7.0527,1.0089,8.0742,16.2547,4.8883,6.7864,0.0107,0.0089,0.0429,2.2601,11.7909,28.8856,24.6765,29.9115,15.6524,32.7113,23.3941,7.1144,26.9634,0.1081,0.0769,0.1197,2.3235,3.9482,0.2869,0.1197,0.1403,1.1269,1.3619,0.3637,0.076,0.109,0.0045,0.0715,3.0286,10.6256,3.4441,0.0697,0.5791,9.79,0.0518,14.1528,1.3691,0,4.6461,0.059,11.3146,2.4406,34.3709,12.0116,39.8222,15.0027,14.4888,12.6613,3.529,0.0733,0.2663,5.1197,5.7516,0.4808,0.2073,0.1984,3.6077,3.6148,2.7873,4.7033,1.9857,0.0554,16.3512,4.8454,2.2136,7.1144,38.605,60.9803,43.3735,18.8481,0.765,0.1752,1.0188,6.0965,4.3315,6.5648,12.9178,20.4754,51.7453,19.8141,8.9196,15.6104,6.2359,3.5782,0.0197,0.0089,0.076,0.9759,0.1099,10.9446,0.0903,0.0268,0.4629,0.7355,0.7605,0.9482,0.5996,43.5657,1.7033,0.5094,5.6211,13.6792,0.2181,0.1805,17.748,9.7891,12.7087,0.0715,0.0063,0.1573,0.2717,6.5728,8.2091,11.1537,12.6979,52.9732,30.4844,12.0027,14.3476,5.5853,4.0089,3.1126,0.0188,0.9955,0.681,1.6524,0.0706,0.0143,0.0009,3.2708,0.6497,1.0554,0.8561,4.6381,4.9482,3.6416,4.8445,0.2806,35.5433,57.008,20.6273,0.3646,7.504,0.0965,0.2529,8.6023,0.5389,9.9589,14.6756,26.7542,18.1644,24.4236,27.2368,17.9455,14.8409,1.7042,0.0214,7.1671,3.2815,6.9392,35.4263,1.5702,0.0384,0.0152,0.2833,0.9857,1.0715,1.0947,0.6282,9.8651,0.3753,0.1126,0.5827,1.042,9.8275,12.5961,1.2261,0.0679,15.4727,28.1823,2.4459,2.4433,3.0366,9.437,15.5961,10.2931,18.2726,16.0027,12.4861,10.9812,13.9544,14.2913,9.2484,1.5469,15.7659,0.3986,4.4388,40.109,3.353,1.9205,0.1501,0.6139,1.0107,2.7596,0.3262,7.8007,0.2699,0.7864,8.8195,24.7551,2.2493,44.2216,17.8123,10.8436
